ticker,Start,End,Start Equity,Equity Final [$],Net Profit,Return [%],Return (Ann.) [%],Volatility (Ann.) [%],Sharpe Ratio,Max. Drawdown [%],# Trades,Profit Factor,Profit,Loss
2328,2010-01-04,2017-12-29,111111.11111111111,162851.48750000002,51740.37638888891,46.566485316485334,4.996412981847498,16.367322018495916,0.30526759210830545,-25.924571228690784,2,,51740.48750000001,0.0
1614,2010-01-04,2017-12-29,111111.11111111111,101399.478,-9711.633111111107,-8.740378540378538,-1.1596388884979825,5.160842017874106,0.0,-8.740378540378535,1,0.0,0.0,-9711.52199999999
2358,2010-01-04,2017-12-29,111111.11111111111,124381.475,13270.363888888896,11.943439443439448,1.4492440493679482,13.213132362085858,0.10968209578573894,-22.579747395702377,1,,13270.475000000004,0.0
1217,2010-01-04,2017-12-29,111111.11111111111,111111.0,-0.11111111110949423,0.0,0.0,0.0,,-0.0,0,,0.0,0.0
2369,2010-01-04,2017-12-29,111111.11111111111,85342.51250000001,-25768.598611111098,-23.19166194166193,-3.308992071567385,26.00590073098478,0.0,-43.64430719347122,3,0.0,0.0,-25768.48749999999
8908,2010-01-04,2017-12-29,111111.11111111111,357977.3955000001,246866.28438888898,222.1799781299782,16.09085050204029,47.72624795920791,0.33714886860147264,-16.66660757453453,6,,246866.39550000007,0.0
3036,2010-01-04,2017-12-29,111111.11111111111,128139.47700000001,17028.365888888904,15.325644625644639,1.8350852796464645,11.042074937437732,0.1661902577227291,-15.425586125586111,1,,17028.477000000006,0.0
2332,2010-01-04,2017-12-29,111111.11111111111,82174.081,-28937.030111111104,-26.043253143253136,-3.774385978339334,13.354347625343921,0.0,-33.826460926460925,2,0.0,0.0,-28936.918999999998
3588,2010-01-04,2017-12-29,111111.11111111111,24173.008500000007,-86938.1026111111,-78.24427059427059,-17.677125580970987,26.98977693770898,0.0,-80.33615261553416,6,0.0,0.0,-86937.9915
5310,2010-01-04,2017-12-29,111111.11111111111,238280.67750000002,127169.56638888891,114.45282420282422,10.21859265326881,21.072053319339375,0.48493578192925585,-34.9975233921968,2,19.34739454094297,134628.2,-7458.522499999989
1724,2010-01-04,2017-12-29,111111.11111111111,108929.06100000002,-2182.0501111110934,-1.9637470637470493,-0.2526094347212404,22.57970425230869,0.0,-30.064544014544015,3,0.8951395139513955,9027.076500000003,-11209.01549999999
6223,2010-01-04,2017-12-29,111111.11111111111,62450.94200000004,-48660.16911111107,-43.79409599409596,-7.084193839427078,17.80992337344526,0.0,-52.89860408893845,5,0.3247831978102919,14541.729000000001,-63201.78699999997
6243,2010-01-04,2017-12-29,111111.11111111111,107882.4725,-3228.638611111106,-2.9056776556776525,-0.37534622400646755,3.774854707129322,0.0,-5.761380511380509,1,0.0,0.0,-3228.5274999999947
8390,2010-01-04,2017-12-29,111111.11111111111,67074.15750000002,-44036.953611111094,-39.633197883197866,-6.2340602179632665,17.650352682867414,0.0,-49.503157469662426,3,0.0,0.0,-44036.842499999984
3040,2010-01-04,2017-12-29,111111.11111111111,107172.98300000001,-3938.128111111102,-3.5442188442188374,-0.45914251464583833,19.281244705201786,0.0,-22.26019521019521,2,0.0,0.0,-3938.016999999995
1524,2010-01-04,2017-12-29,111111.11111111111,111111.0,-0.11111111110949423,0.0,0.0,0.0,,-0.0,0,,0.0,0.0
3450,2010-01-04,2017-12-29,111111.11111111111,226771.95,115660.8388888889,104.09495909495912,9.524939851039772,24.40932084782564,0.3902173235552453,-22.079936450326485,3,15.183622828784152,131978.42,-16317.469999999976
6509,2010-01-04,2017-12-29,111111.11111111111,92959.76000000004,-18151.35111111107,-16.3361323361323,-2.248994149377781,21.538492613565847,0.0,-55.04433619683602,5,0.9737908383028909,36554.875000000015,-54706.114999999976
2882,2010-01-04,2017-12-29,111111.11111111111,128416.39000000001,17305.278888888904,15.574866574866588,1.8631242700570372,11.180526752760562,0.16664011555600605,-23.33039250963398,3,5.404333076818885,21189.91050000002,-3884.5204999999933
1722,2010-01-04,2017-12-29,111111.11111111111,90004.36650000002,-21106.74461111109,-18.995989145989128,-2.650930759507153,12.770169842426263,0.0,-30.353667589917432,4,0.0,0.0,-21106.63349999998
6210,2010-01-04,2017-12-29,111111.11111111111,130651.47800000002,19540.366888888908,17.5864477864478,2.0875281571986815,10.80857739600051,0.19313625472776166,-16.66503979275752,1,,19540.478000000014,0.0
1474,2010-01-04,2017-12-29,111111.11111111111,129370.32750000001,18259.216388888904,16.433411183411195,1.959313606217239,31.535792333511008,0.06212983601287878,-39.99891587578739,4,110.77777777777891,18453.472999999998,-194.14549999998684
4716,2010-01-04,2017-12-29,111111.11111111111,145877.69350000002,34766.58238888891,31.290055440055458,3.532845080635938,23.081431459688687,0.15306005118469318,-31.997203499393944,5,3.5615608204453286,61634.479,-26867.785499999954
9938,2010-01-04,2017-12-29,111111.11111111111,145755.48,34644.3688888889,31.18006318006319,3.5217793315571067,16.549002072359375,0.2128091661453886,-18.17997494097402,1,,34644.48,0.0
6168,2010-01-04,2017-12-29,111111.11111111111,97729.475,-13381.636111111104,-12.043384543384539,-1.6232337552378184,17.534112255940123,0.0,-29.998767497733382,1,0.0,0.0,-13381.524999999996
4721,2010-01-04,2017-12-29,111111.11111111111,179520.85800000004,68409.74688888893,61.568933768933796,6.309470164178643,29.18947280924226,0.21615567384214202,-46.22779675625806,5,2.739454004211139,110492.30000000002,-42082.441999999995
