ticker,Start,End,Start Equity,Equity Final [$],Net Profit,Return [%],Return (Ann.) [%],Volatility (Ann.) [%],Sharpe Ratio,Max. Drawdown [%],# Trades,Profit Factor,Profit,Loss
8249,2010-01-04,2017-12-29,666666.6666666666,506413.3660000001,-160253.30066666653,-24.037919137919122,-3.4455102422062733,27.71764047783858,0.0,-38.4921856982926,6,0.431923580066259,85242.91500000004,-245495.54899999988
9934,2010-01-04,2017-12-29,666666.6666666666,902122.0875,235455.4208333334,35.318448443448446,3.932651563552958,17.61536045295547,0.22325126834933118,-25.49998466584803,3,,235456.0875,0.0
3611,2010-01-04,2017-12-29,666666.6666666666,995662.3165000001,328995.64983333345,49.34949682449684,5.248585904350667,14.816698868342792,0.3542344992625005,-26.342462271072353,4,7.079000288408747,380536.2185000001,-51539.901999999944
6505,2010-01-04,2017-12-29,666666.6666666666,713663.8245000002,46997.15783333359,7.0496807246807585,0.8725579306734677,12.199554410634288,0.07152375417194447,-21.50646804762799,4,1.648237540161737,169276.83750000005,-122279.01299999974
3040,2010-01-04,2017-12-29,666666.6666666666,986662.841,319996.1743333334,47.99957414957415,5.126784096358961,23.944595765874038,0.21411027968430688,-23.076871963225386,2,,319996.84099999996,0.0
4535,2010-01-04,2017-12-29,666666.6666666666,839943.2675000002,173276.60083333356,25.991616116616147,2.990367246655601,14.29316649068971,0.20921656853318457,-15.789121964548848,6,7.621535599779441,199350.20600000006,-26072.938499999877
1336,2010-01-04,2017-12-29,666666.6666666666,739632.479,72965.81233333342,10.944982794982803,1.333395944339122,17.885492769107415,0.07455181478937054,-21.952767440547905,3,1.9850894632206775,184630.63799999998,-111664.15899999994
6175,2010-01-04,2017-12-29,666666.6666666666,826819.7150000001,160153.04833333346,24.023081273081285,2.7837385107083223,13.711350912966417,0.20302437946328278,-13.679137229137229,2,,160153.71500000005,0.0
1582,2010-01-04,2017-12-29,666666.6666666666,847089.6600000003,180422.99333333364,27.063576063576107,3.1017045625318262,13.358961871414762,0.23218155664990642,-18.575847950847944,5,3.890238713005591,241328.8060000003,-60905.14599999998
1565,2010-01-04,2017-12-29,666666.6666666666,643507.0195,-23159.647166666575,-3.4738505488505407,-0.44988433565824604,9.092871061466536,0.0,-29.070938535593072,3,0.7472623051526509,54745.45550000001,-77904.43599999997
6146,2010-01-04,2017-12-29,666666.6666666666,943819.3595,277152.6928333334,41.5730454980455,4.533287216862991,11.607185813045696,0.3905586840668891,-15.585266565113598,5,14.691743323735503,296542.8915000001,-19389.53199999997
6204,2010-01-04,2017-12-29,666666.6666666666,638722.2960000002,-27944.370666666422,-4.191559791559761,-0.5445891080727128,16.46054106810525,0.0,-18.599427203971718,4,0.5167726757863568,26306.95050000005,-54250.65449999994
2106,2010-01-04,2017-12-29,666666.6666666666,1097599.4655,430932.7988333333,64.64008446508446,6.565066782661155,14.135729832281378,0.4644306916271626,-16.666602883127336,3,,430933.4655000001,0.0
1731,2010-01-04,2017-12-29,666666.6666666666,499502.0885,-167164.57816666662,-25.074611799611795,-3.61456962072656,14.147475703016546,0.0,-25.0746117996118,2,0.0,0.0,-167163.9115
2357,2010-01-04,2017-12-29,666666.6666666666,819131.2340000002,152464.56733333354,22.869807969807994,2.661351273621082,12.622479867259862,0.2108421880334374,-19.999367113794598,6,3.142282938390285,236042.58500000017,-83577.35099999994
