ticker,Start,End,Start Equity,Equity Final [$],Net Profit,Return [%],Return (Ann.) [%],Volatility (Ann.) [%],Sharpe Ratio,Max. Drawdown [%],# Trades,Profit Factor,Profit,Loss
3152,2010-01-04,2017-12-29,333333.3333333333,256585.87850000008,-76747.45483333324,-23.02415947415945,-3.2821262741851487,16.59287693843864,0.0,-54.77367649351122,4,0.48765372617133396,40048.399500000036,-116795.52099999998
6227,2010-01-04,2017-12-29,333333.3333333333,243533.71300000008,-89799.62033333324,-26.939813039813014,-3.9239454414189745,22.31988575231602,0.0,-46.251985438061496,4,0.0,0.0,-89799.28699999992
1515,2010-01-04,2017-12-29,333333.3333333333,519218.9030000001,185885.5696666668,55.7658266658267,5.814710428816805,20.115954891022373,0.2890596275602047,-36.36302735915865,3,3.985037406483793,272680.34800000006,-86794.44499999996
3029,2010-01-04,2017-12-29,333333.3333333333,319201.9430000001,-14131.390333333227,-4.239321339321314,-0.5509133882678374,33.64637958166101,0.0,-30.034404034404016,5,1.0273472939988584,95386.52500000005,-109517.58199999997
2906,2010-01-04,2017-12-29,333333.3333333333,332833.511,-499.8223333333153,-0.14984684984685026,-0.019122526977433107,12.416061328383071,0.0,-19.040167430107612,3,0.0,0.0,-499.48899999996155
2397,2010-01-04,2017-12-29,333333.3333333333,659753.471,326420.1376666667,97.92623922623923,9.097094162947684,27.224324661655874,0.3341531617774341,-26.47053622528115,5,6.141591007349767,413639.64800000004,-87219.17699999991
3332,2010-01-04,2017-12-29,333333.3333333333,332735.50250000006,-597.8308333332534,-0.1792494292494111,-0.02287764019145433,13.985668440317141,0.0,-21.57498739296542,4,1.0315581854043425,23525.778000000017,-24123.275499999974
1467,2010-01-04,2017-12-29,333333.3333333333,284835.37050000014,-48497.96283333318,-14.549303399303358,-1.9851980884889486,19.337141415733473,0.0,-33.348350918482026,5,0.5892527762784103,53362.907500000016,-101860.53699999995
3022,2010-01-04,2017-12-29,333333.3333333333,397024.3105,63690.97716666671,19.107412257412264,2.254987851640178,7.9394662939161975,0.28402259902131144,-13.200485100485093,2,8.352907011676129,72624.88350000003,-8933.572999999986
2524,2010-01-04,2017-12-29,333333.3333333333,402095.6000000001,68762.26666666678,20.628800628800654,2.42063803271515,12.158042225926579,0.19909768264772335,-10.044784044784027,2,,68762.60000000006,0.0
8942,2010-01-04,2017-12-29,333333.3333333333,433781.09150000004,100447.75816666672,30.134457584457596,3.4161801873840547,14.52247839024544,0.23523396596538634,-32.38670728670727,3,3.117689129800002,177568.1975,-77120.10599999993
8083,2010-01-04,2017-12-29,333333.3333333333,385771.41750000004,52438.084166666726,15.731540981540991,1.8807241038285571,6.008664952714642,0.3130019927269982,-4.761886431289753,1,,52438.41750000002,0.0
2476,2010-01-04,2017-12-29,333333.3333333333,383818.34150000016,50485.00816666684,15.145617595617642,1.814798234769488,33.163796412579686,0.054722270399691,-41.99544942765995,11,1.4737697198454243,213961.23350000003,-163475.89199999993
3325,2010-01-04,2017-12-29,333333.3333333333,280564.427,-52768.90633333329,-15.830587730587723,-2.1738639768089763,4.074183153901945,0.0,-18.460690360690357,1,0.0,0.0,-52768.57299999998
1725,2010-01-04,2017-12-29,333333.3333333333,405981.46450000006,72648.13116666675,21.79456114456116,2.546338143394622,24.970931224599916,0.10197209389156128,-34.94435161898311,7,2.369943390471251,128632.71900000003,-55984.25449999995
2707,2010-01-04,2017-12-29,333333.3333333333,330322.7185,-3010.6148333332967,-0.903085353085348,-0.11562710209210847,8.342854457631448,0.0,-22.66409806888553,2,0.6906737550438892,6333.437500000013,-9343.718999999985
2439,2010-01-04,2017-12-29,333333.3333333333,328182.4925000001,-5150.8408333332045,-1.5451537951537622,-0.19839522261209108,16.068447775939195,0.0,-28.605200205200198,3,1.3145269299514448,116425.12500000003,-121575.63249999998
4506,2010-01-04,2017-12-29,333333.3333333333,477101.3620000001,143768.02866666677,43.13055173055175,4.679250091502674,21.600945865574207,0.2166224627672473,-18.592393194474944,4,7.627129714883817,173839.81500000006,-30071.45299999994
6218,2010-01-04,2017-12-29,333333.3333333333,556729.6705000001,223396.3371666668,67.0190681690682,6.760214166974587,26.003145143274235,0.25997678856640655,-27.777557722899694,6,4.027270872657408,327200.53300000005,-103803.86249999994
2402,2010-01-04,2017-12-29,333333.3333333333,704070.7239999999,370737.3906666666,111.22142842142839,10.005386769833603,24.323883484638877,0.41134002208784826,-29.557068157068155,3,9.683805265772484,422301.186,-51563.46199999998
4420,2010-01-04,2017-12-29,333333.3333333333,411880.1735000001,78546.84016666678,23.564175614175642,2.7351581232257116,19.498410397877283,0.14027595416308797,-12.499809506909742,3,448.0000000000049,78753.11000000006,-205.9365000000078
1809,2010-01-04,2017-12-29,333333.3333333333,339401.9145000001,6068.581166666758,1.8206761706761923,0.2303680189239321,21.24574427176767,0.010843019476143079,-33.39952246750857,4,1.3358715572649154,34903.41750000002,-28834.502999999986
2474,2010-01-04,2017-12-29,333333.3333333333,909175.023,575841.6896666668,172.75277965277965,13.651141731181205,16.597478712338564,0.8224828582568356,-15.492272738344637,2,,575842.023,0.0
3438,2010-01-04,2017-12-29,333333.3333333333,259190.6460000001,-74142.68733333322,-22.242728442728417,-3.157462244107334,14.798429297723764,0.0,-33.31677546951357,5,0.24540294800219709,25280.671000000028,-99423.02499999995
3545,2010-01-04,2017-12-29,333333.3333333333,238578.12500000006,-94755.20833333326,-28.42649092649091,-4.175511617513294,7.217799050059305,0.0,-29.332887649352934,2,0.0,0.0,-94754.87499999996
