ticker,Start,End,Start Equity,Equity Final [$],Net Profit,Return [%],Return (Ann.) [%],Volatility (Ann.) [%],Sharpe Ratio,Max. Drawdown [%],# Trades,Profit Factor,Profit,Loss
2540,2010-01-04,2017-12-29,1000000.0,856715.2525000001,-143284.74749999994,-14.328474749999994,-1.9529312819447586,13.560677311706574,0.0,-33.33319708916069,1,0.0,0.0,-143284.74749999997
1604,2010-01-04,2017-12-29,1000000.0,999000.7500000001,-999.2499999998836,-0.09992499999998834,-0.012749030103509362,47.20165671276325,0.0,-39.99999199599959,2,0.0,0.0,-999.2499999998456
4609,2010-01-04,2017-12-29,1000000.0,5927995.2575,4927995.2575,492.79952575,25.47847140365127,19.162020890020756,1.3296338392429168,-17.28247424999999,1,,4927995.2575,0.0
5608,2010-01-04,2017-12-29,1000000.0,878026.324,-121973.67599999998,-12.197367599999998,-1.6452145037906818,7.581548466570953,0.0,-21.914017175164002,2,0.5678449258836955,124435.2600000001,-246408.93599999993
2612,2010-01-04,2017-12-29,1000000.0,602887.1055000001,-397112.89449999994,-39.711289449999995,-6.249538041398351,13.436692460571583,0.0,-45.16061204874803,2,0.0,0.0,-397112.8944999999
1203,2010-01-04,2017-12-29,1000000.0,999500.256,-499.74399999994785,-0.049974399999994784,-0.006374643280648851,11.381719297297241,0.0,-12.54357439999999,1,0.0,0.0,-499.74399999994495
6169,2010-01-04,2017-12-29,1000000.0,612158.281,-387841.71900000004,-38.784171900000004,-6.066900341177705,9.079707009971994,0.0,-41.90216316282892,1,0.0,0.0,-387841.719
3058,2010-01-04,2017-12-29,1000000.0,465969.5275000001,-534030.4724999999,-53.40304724999999,-9.279483685142553,23.591303151896927,0.0,-60.53229563358515,3,0.0,0.0,-534030.4724999998
2606,2010-01-04,2017-12-29,1000000.0,856715.2525000001,-143284.74749999994,-14.328474749999994,-1.9529312819447586,9.961460133351814,0.0,-26.31566209868795,1,0.0,0.0,-143284.74749999994
2617,2010-01-04,2017-12-29,1000000.0,829591.9720000001,-170408.02799999993,-17.040802799999994,-2.354380449212501,10.424322267027888,0.0,-24.279990628457448,2,0.0,0.0,-170408.0279999999
