ticker,Start,End,Start Equity,Equity Final [$],Net Profit,Return [%],Return (Ann.) [%],Volatility (Ann.) [%],Sharpe Ratio,Max. Drawdown [%],# Trades,Profit Factor,Profit,Loss
6216,2010-01-04,2017-12-29,1000000.0,1090363.2535,90363.25350000011,9.036325350000011,1.1093852113889024,12.72248514600965,0.08719878220780286,-27.308874649999993,1,,90363.25350000004,0.0
4908,2010-01-04,2017-12-29,1000000.0,1000000.0,0.0,0.0,0.0,0.0,,-0.0,0,,0.0,0.0
2464,2010-01-04,2017-12-29,1000000.0,1000000.0,0.0,0.0,0.0,0.0,,-0.0,0,,0.0,0.0
3533,2010-01-04,2017-12-29,1000000.0,1000000.0,0.0,0.0,0.0,0.0,,-0.0,0,,0.0,0.0
6257,2010-01-04,2017-12-29,1000000.0,991064.2380000002,-8935.761999999755,-0.8935761999999755,-0.11440481092077626,29.744315687749136,0.0,-42.42522684099706,5,1.0777572716571613,263659.77250000025,-272595.53449999995
3169,2010-01-04,2017-12-29,1000000.0,908153.5480000002,-91846.45199999982,-9.18464519999998,-1.2211335062620954,37.42545134859627,0.0,-54.32348276543376,5,1.3094563977413198,680567.6980000001,-772414.1499999999
1717,2010-01-04,2017-12-29,1000000.0,999500.256,-499.74399999994785,-0.049974399999994784,-0.006374643280648851,7.015301686239124,0.0,-18.749798824155373,1,0.0,0.0,-499.74399999997667
5364,2010-01-04,2017-12-29,1000000.0,521544.01300000015,-478455.98699999985,-47.84559869999999,-7.966484048882561,21.22879652488382,0.0,-69.3616792056639,3,0.0,0.0,-478455.98699999973
2460,2010-01-04,2017-12-29,1000000.0,726911.2535000001,-273088.7464999999,-27.308874649999986,-3.9859760220272156,7.905702760303145,0.0,-27.308874649999993,1,0.0,0.0,-273088.74649999995
1569,2010-01-04,2017-12-29,1000000.0,1942169.8830000004,942169.8830000004,94.21698830000004,8.83419607498066,24.789443291696543,0.35636928070666907,-29.320933127474845,4,1626.0322580645338,943140.9670000002,-971.0839999998931
