ticker,Start,End,Start Equity,Equity Final [$],Net Profit,Return [%],Return (Ann.) [%],Volatility (Ann.) [%],Sharpe Ratio,Max. Drawdown [%],# Trades,Profit Factor,Profit,Loss
8277,2010-01-04,2017-12-29,111111.11111111111,37479.038500000024,-73632.07261111109,-66.2688316188316,-12.941802609612552,19.736008766150068,0.0,-66.2688316188316,4,0.0,0.0,-73631.96149999998
3450,2010-01-04,2017-12-29,111111.11111111111,142261.51350000003,31150.40238888892,28.035490185490215,3.201944687966174,29.251466614490617,0.10946270592736679,-51.748831216295635,5,2.145718012437377,71731.2935,-40580.779999999984
1702,2010-01-04,2017-12-29,111111.11111111111,170887.106,59775.99488888889,53.798549198549196,5.643331194409695,19.827862028004542,0.28461622268901954,-34.37326443615649,4,4.76441828166399,83281.848,-23505.74199999999
3306,2010-01-04,2017-12-29,111111.11111111111,111592.20400000001,481.09288888890296,0.43308403308404425,0.055127299137947006,18.720286564726333,0.0029447892769879132,-49.75666026946827,2,1.4423071780655863,47536.475999999995,-47055.27199999998
3533,2010-01-04,2017-12-29,111111.11111111111,175495.678,64384.566888888905,57.94626814626815,6.0024668632547185,18.597937161307605,0.3227490668020243,-25.493695599487587,4,9.069820749723615,73313.77600000001,-8929.097999999996
2425,2010-01-04,2017-12-29,111111.11111111111,353335.47750000004,242224.3663888889,218.00224775224777,15.897776785544115,24.670713135744844,0.6443987532127794,-27.585219640522684,1,,242224.4775,0.0
1418,2010-01-04,2017-12-29,111111.11111111111,106845.03,-4266.081111111111,-3.83937683937684,-0.49804001790415553,8.125354646316195,0.0,-11.763628586500175,2,0.638049550998919,5884.5525000000125,-10150.522500000003
3324,2010-01-04,2017-12-29,111111.11111111111,577926.6020000001,466815.49088888895,420.13446193446197,23.403218608230514,41.879237790344234,0.5588262786775553,-43.58920733462502,4,58.649622701978366,473406.62750000006,-6591.025499999994
2428,2010-01-04,2017-12-29,111111.11111111111,144098.95850000004,32987.84738888893,29.68919233919237,3.3709865059254662,11.116324234174964,0.30324650801044717,-14.769860413828074,3,557.6184419713895,33059.99200000003,-72.0334999999983
6124,2010-01-04,2017-12-29,111111.11111111111,102432.15100000001,-8678.960111111097,-7.810971910971899,-1.0318322195563057,10.384774842326038,0.0,-14.395378495378486,3,0.0,0.0,-8678.848999999993
8929,2010-01-04,2017-12-29,111111.11111111111,199886.25400000002,88775.1428888889,79.89780849780851,7.776367614853363,20.78639284661377,0.3741085657447382,-38.77547601469461,3,11.655823085103505,96233.7765,-7458.522499999989
8112,2010-01-04,2017-12-29,111111.11111111111,140880.60700000002,29769.49588888891,26.79267309267311,3.0736452897077715,13.966576103951683,0.22007149546395402,-21.930831948765196,2,4.581893255849517,39079.13100000001,-9309.524000000001
1525,2010-01-04,2017-12-29,111111.11111111111,146443.30950000003,35332.19838888892,31.799110349110375,3.583953343986024,24.4428102617683,0.14662607554548618,-44.80279073154436,5,2.7299859970673532,58503.37350000003,-23171.06399999999
6217,2010-01-04,2017-12-29,111111.11111111111,145686.247,34575.13588888889,31.11775341775342,3.5155070781745623,26.019972140058524,0.13510802622122467,-46.69100559227301,2,,34575.24700000001,0.0
6143,2010-01-04,2017-12-29,111111.11111111111,335914.03650000005,224802.92538888892,202.32293517293522,15.152840127704547,20.470864648209595,0.7402149536966349,-29.99991916189447,2,,224803.0365,0.0
5314,2010-01-04,2017-12-29,111111.11111111111,117224.47899999999,6113.367888888883,5.502136602136595,0.6854038393973028,24.410568876008057,0.028078159213690116,-42.852684225037095,1,,6113.4789999999975,0.0
5205,2010-01-04,2017-12-29,111111.11111111111,60424.894000000044,-50686.217111111066,-45.61754101754098,-7.474174263910916,24.615941234610123,0.0,-66.83635380925155,4,0.37397664722809243,12696.150000000005,-63382.25599999998
1455,2010-01-04,2017-12-29,111111.11111111111,74823.37700000001,-36287.7341111111,-32.65889335889335,-4.91751631135754,20.712862315518088,0.0,-46.15372093559308,2,0.0,0.0,-36287.62299999999
6187,2010-01-04,2017-12-29,111111.11111111111,68253.96,-42857.1511111111,-38.57137457137457,-6.025321053300548,23.636350690615643,0.0,-69.12966695380516,5,0.944855228739194,76663.39199999999,-119520.43199999999
8070,2010-01-04,2017-12-29,111111.11111111111,177509.31149999998,66398.20038888887,59.75854010854009,6.156807340672499,33.25755773950173,0.18512505905867344,-37.49875938127425,3,1064.6666666666783,66464.9085,-66.59700000000252
1809,2010-01-04,2017-12-29,111111.11111111111,116343.476,5232.364888888886,4.709233109233105,0.5885833205688584,8.785308217014887,0.06699631999579976,-18.18064985440181,1,,5232.475999999998,0.0
1558,2010-01-04,2017-12-29,111111.11111111111,134383.57550000004,23272.464388888926,20.945338895338928,2.454873769203325,14.590737261156587,0.16824878176229532,-44.516279842403485,3,4.16260902836831,31244.492000000013,-7971.91649999998
1569,2010-01-04,2017-12-29,111111.11111111111,177447.65500000003,66336.54388888892,59.70304920304923,6.15210423223167,30.804396669542093,0.19971513476563477,-51.40901719528287,4,4.143090950404619,94520.581,-28183.92599999997
6150,2010-01-04,2017-12-29,111111.11111111111,250348.228,139237.11688888888,125.31363051363051,10.915212097108018,27.01434114275913,0.40405250083375477,-37.54763149707816,3,21.931460062409577,145137.7555,-5900.527499999999
2351,2010-01-04,2017-12-29,111111.11111111111,352455.19750000007,241344.08638888894,217.20999495999502,15.86091343819196,23.424591403052133,0.6771052337811683,-18.918362671990753,5,,241344.19750000007,0.0
