ticker,Start,End,Start Equity,Equity Final [$],Net Profit,Return [%],Return (Ann.) [%],Volatility (Ann.) [%],Sharpe Ratio,Max. Drawdown [%],# Trades,Profit Factor,Profit,Loss
3035,2010-01-04,2017-12-29,666666.6666666666,786127.9065000003,119461.23983333365,17.919303894303933,2.1243368054552514,33.175634688722575,0.06403304188110617,-57.40512056454599,4,1.9350839326084077,293619.2340000001,-174157.3274999999
2498,2010-01-04,2017-12-29,666666.6666666666,1798685.955,1132019.2883333336,169.80316305316308,13.49365584160358,21.622973172459886,0.6240425742556894,-33.939093857165325,1,,1132019.955,0.0
1233,2010-01-04,2017-12-29,666666.6666666666,669667.4040000001,3000.737333333469,0.4502110502110647,0.05730313222431782,12.591998148594891,0.004550757675477591,-22.856979487194106,3,1.1771019677996475,25294.836000000047,-22293.431999999928
1906,2010-01-04,2017-12-29,666666.6666666666,1774214.273,1107547.6063333335,166.1324070824071,13.295555327065124,40.92703884433325,0.3248599386248054,-36.571202277791826,4,11.578616352201259,1235228.648,-127680.375
2382,2010-01-04,2017-12-29,666666.6666666666,466029.6290000001,-200637.03766666655,-30.095485745485735,-4.46341914138233,8.637474212780827,0.0,-35.15215702540194,3,0.0,0.0,-200636.3709999999
2476,2010-01-04,2017-12-29,666666.6666666666,528883.2195000001,-137783.4471666665,-20.667437742437723,-2.909438940526876,25.089690186413634,0.0,-54.64402680330438,2,0.4225816112608566,82956.84000000004,-220739.6204999999
8289,2010-01-04,2017-12-29,666666.6666666666,787482.8375,120816.1708333334,18.12254374754375,2.1467673857761937,19.982059605736467,0.10743474036880052,-23.529232686401226,1,,120816.83750000002,0.0
3015,2010-01-04,2017-12-29,666666.6666666666,613222.4060000001,-53444.26066666655,-8.016547116547105,-1.0600045958635063,14.871571667097113,0.0,-28.476857068224504,3,0.4816898301345694,38038.55500000006,-91482.14899999996
2324,2010-01-04,2017-12-29,666666.6666666666,452038.56850000005,-214628.09816666658,-32.19414691914691,-4.834081729575779,31.1777872140866,0.0,-52.380577501410365,4,0.36565055120488416,64382.27199999999,-279009.7034999998
8032,2010-01-04,2017-12-29,666666.6666666666,832913.838,166247.17133333336,24.937200637200636,2.8800429216002454,9.74520504969827,0.2955343583754984,-13.33319185411349,1,,166247.838,0.0
3115,2010-01-04,2017-12-29,666666.6666666666,550414.1120000001,-116252.55466666655,-17.437800637800628,-2.4140975011043952,14.394261228609487,0.0,-24.28006913599964,2,0.0,0.0,-116251.88799999995
6278,2010-01-04,2017-12-29,666666.6666666666,585276.2154999999,-81390.4511666667,-12.208479883479892,-1.64680205904576,12.957533706556374,0.0,-19.483903354507138,2,0.0,0.0,-81389.78449999998
2412,2010-01-04,2017-12-29,666666.6666666666,1269088.7640000004,602422.0973333338,90.36350496350502,8.556394390725842,13.548767496840297,0.6315256640665858,-16.176396347963863,5,1537.7125342925099,603057.2640000004,-634.5000000000241
2032,2010-01-04,2017-12-29,666666.6666666666,587940.834,-78725.8326666666,-11.808786708786705,-1.5898098749874245,7.5688947633498636,0.0,-21.0526080025955,1,0.0,0.0,-78725.16599999992
1109,2010-01-04,2017-12-29,666666.6666666666,726182.005,59515.33833333338,8.927409677409678,1.0964993468209672,14.429339241849053,0.07599096039275433,-15.426807298855516,3,90.40909090909184,60182.167500000025,-666.1624999999613
