ticker,Start,End,Start Equity,Equity Final [$],Net Profit,Return [%],Return (Ann.) [%],Volatility (Ann.) [%],Sharpe Ratio,Max. Drawdown [%],# Trades,Profit Factor,Profit,Loss
2404,2010-01-04,2017-12-29,111111.11111111111,473027.74950000003,361916.6383888889,325.72540027540026,20.290996420323772,43.61139741342871,0.46526820106149175,-48.865963282501625,4,46.67679944095042,369841.64550000004,-7924.895999999993
2471,2010-01-04,2017-12-29,111111.11111111111,88173.57000000002,-22937.541111111088,-20.643707643707625,-2.9057356992169714,21.180652356303444,0.0,-34.845594070904475,5,0.3571645415907712,10378.087499999998,-33315.51749999998
5202,2010-01-04,2017-12-29,111111.11111111111,180704.33450000003,69593.22338888892,62.63406368406371,6.398592107026957,37.96210911129916,0.16855207091542918,-42.03518461044688,4,5.399646916032224,99921.1465,-30327.811999999976
1517,2010-01-04,2017-12-29,111111.11111111111,158491.7955,47380.6843888889,42.642758592758604,4.6336858541268455,61.08336533704074,0.07585839170057965,-46.66657401005896,3,791.650793650802,47452.152,-71.35650000000271
6136,2010-01-04,2017-12-29,111111.11111111111,127187.60199999998,16076.490888888875,14.468956268956253,1.7382977027127433,15.321782862580239,0.11345270444721654,-8.42436662436663,2,2.976143141153079,25386.125999999997,-9309.524000000001
5209,2010-01-04,2017-12-29,111111.11111111111,128883.77250000004,17772.661388888926,15.995511245511276,1.9103299290224696,23.915404023034995,0.07987863918930517,-40.23880426366091,4,2.842581262569753,27626.294500000025,-9853.521999999986
6270,2010-01-04,2017-12-29,111111.11111111111,83706.53300000001,-27404.5781111111,-24.664044964044955,-3.5473735298291564,12.167399655790446,0.0,-30.424183024183016,3,0.0,0.0,-27404.46699999999
3265,2010-01-04,2017-12-29,111111.11111111111,239012.23900000006,127901.12788888895,115.11123021123026,10.261689901825278,55.1919259682914,0.18592737473449966,-59.474347923849955,4,4.437669161228825,198473.4205,-70572.18149999999
2376,2010-01-04,2017-12-29,111111.11111111111,362894.35199999996,251783.24088888883,226.60524340524339,16.29299620959712,45.15404395360429,0.36083138481102933,-41.17418781534138,3,,251783.35199999998,0.0
1452,2010-01-04,2017-12-29,111111.11111111111,135837.82500000004,24726.71388888893,22.25416475416479,2.5956073378472277,49.824815362073274,0.052094670476651846,-55.55542423955122,4,215.66666666671694,24837.850000000013,-111.02499999997792
1304,2010-01-04,2017-12-29,111111.11111111111,239687.9385,128576.82738888888,115.71936036936037,10.301394126430674,46.879425478333516,0.21974232877900174,-54.56720906741753,3,7.305417082087072,159501.43449999997,-30924.496000000003
6214,2010-01-04,2017-12-29,111111.11111111111,162367.394,51256.28288888889,46.13080073080073,4.956557373837556,20.48599170901261,0.24194861758422792,-31.30340502048038,4,4.149787910922591,69655.47200000001,-18399.077999999998
1532,2010-01-04,2017-12-29,111111.11111111111,98717.47899999999,-12393.632111111117,-11.154180054180062,-1.4969545640328152,5.704782140948418,0.0,-11.154180054180063,1,0.0,0.0,-12393.521000000002
3032,2010-01-04,2017-12-29,111111.11111111111,195297.42,84186.3088888889,75.76785376785378,7.457619952455952,54.788338651978464,0.1361169207890674,-37.869522819522814,6,3.3819887991908453,126326.75300000001,-42140.33299999998
2443,2010-01-04,2017-12-29,111111.11111111111,55671.04450000001,-55440.0666111111,-49.89600984600984,-8.436031611298878,42.06084014807683,0.0,-69.34703376110208,5,0.2358866198848855,8540.449000000002,-63980.40449999998
5511,2010-01-04,2017-12-29,111111.11111111111,257117.91850000006,146006.80738888896,131.40635805635813,11.29327261259425,30.70717469085918,0.36777309297543415,-29.904031709126887,5,1940.360902256091,146062.44600000005,-55.527499999988954
1608,2010-01-04,2017-12-29,111111.11111111111,97125.91500000001,-13985.196111111101,-12.586589086589079,-1.700925345108728,21.034696369177823,0.0,-35.21594526165441,2,0.0,0.0,-13985.084999999995
5403,2010-01-04,2017-12-29,111111.11111111111,111111.0,-0.11111111110949423,0.0,0.0,0.0,,-0.0,0,,0.0,0.0
4609,2010-01-04,2017-12-29,111111.11111111111,68899.54950000002,-42211.56161111109,-37.99034344034342,-5.91242781788911,12.315392206568896,0.0,-44.87985032985031,2,0.0,0.0,-42211.45049999999
2430,2010-01-04,2017-12-29,111111.11111111111,210026.97450000007,98915.86338888896,89.02446607446613,8.45871229367825,29.929952324844272,0.2826169651682618,-29.06452815355832,6,4.520845341628515,140554.2225,-41638.247999999985
2431,2010-01-04,2017-12-29,111111.11111111111,151006.813,39895.701888888885,35.9062676062676,3.9901201879991355,20.07864465850255,0.19872457807103378,-30.031703701295275,3,3.357640617222498,64702.835999999996,-24807.022999999997
1308,2010-01-04,2017-12-29,111111.11111111111,246661.14450000002,135550.03338888893,121.99525204525206,10.705535360871089,29.490951724287584,0.36301084688475593,-30.769120947367846,2,2443.4444444450137,135673.4745,-123.32999999997546
6169,2010-01-04,2017-12-29,111111.11111111111,93532.5105,-17578.600611111106,-15.820656370656366,-2.1723920013309805,4.5231435105459195,0.0,-16.17937501504718,1,0.0,0.0,-17578.4895
9925,2010-01-04,2017-12-29,111111.11111111111,153025.3065,41914.1953888889,37.72291357291358,4.1663655564654345,15.70657719276337,0.26526247605271,-13.33205459003487,3,6.383662888502804,53330.47799999999,-11416.17149999999
8201,2010-01-04,2017-12-29,111111.11111111111,79968.75050000002,-31142.360611111086,-28.02805257805256,-4.107646493885364,17.751891661625997,0.0,-46.504936528607196,5,0.0,0.0,-31142.249499999976
